video_id,reason
jdjNoxnAFZ8,list_error: '_TranslationLanguage' object is not subscriptable
g_8ujNR3fTg,list_error: '_TranslationLanguage' object is not subscriptable
YV8TEKljHAs,list_error: '_TranslationLanguage' object is not subscriptable
ZSrDeSgmW3g,list_error: '_TranslationLanguage' object is not subscriptable
E-2MpBSJtlA,list_error: '_TranslationLanguage' object is not subscriptable
VPoGRAUHmwY,list_error: '_TranslationLanguage' object is not subscriptable
V1CX2WQvOFo,list_error: '_TranslationLanguage' object is not subscriptable
-9kvYkxv1B4,list_error: '_TranslationLanguage' object is not subscriptable
jqan73ixN3A,video_unavailable
runtpTyiKjY,list_error: '_TranslationLanguage' object is not subscriptable
0bz6iBqYyMA,video_unavailable
b-psBjFlp14,list_error: '_TranslationLanguage' object is not subscriptable
M_-usAZ575o,video_unavailable
Mh-7RZPIDqI,video_unavailable
qxdP23CrJYE,list_error: '_TranslationLanguage' object is not subscriptable
MCD0oLqR0us,list_error: '_TranslationLanguage' object is not subscriptable
PAtDA8krs0M,video_unavailable
1aR_OF3-Sl0,list_error: '_TranslationLanguage' object is not subscriptable
0_6HATPPgH0,list_error: '_TranslationLanguage' object is not subscriptable
TpmiKjsts-Y,video_unavailable
kSxA-oTFNl4,list_error: '_TranslationLanguage' object is not subscriptable
ElH2uEYHYa0,list_error: '_TranslationLanguage' object is not subscriptable
bkqqNsnwlF4,video_unavailable
FO7tH2Z-X7w,list_error: '_TranslationLanguage' object is not subscriptable
49YpnnZ8Z-o,list_error: '_TranslationLanguage' object is not subscriptable
3RkKjcC4uI0,video_unavailable
eaDR7oTcxeo,list_error: '_TranslationLanguage' object is not subscriptable
SEYBlluLFQs,list_error: '_TranslationLanguage' object is not subscriptable
JnIHzgqIEIU,list_error: '_TranslationLanguage' object is not subscriptable
Tb5oX3q1-q4,video_unavailable
T7HVY05dmoc,video_unavailable
iSYAI2GBnDY,video_unavailable
lMPXZG_bRAM,video_unavailable
tRKpNs4zGcg,video_unavailable
Ag2KXwbZei8,video_unavailable
MEMaEzMcUlU,video_unavailable
icHgZhiun1c,video_unavailable
MgzXafToTnU,video_unavailable
IYSPDnlP9vY,video_unavailable
USsdEupqOH0,video_unavailable
WEa5u3WN78w,list_error: '_TranslationLanguage' object is not subscriptable
zv5TJ14DsJI,video_unavailable
xkFGv3cOemc,video_unavailable
FR4dkUgOJ2s,video_unavailable
Yu-ClLD3NIg,list_error: '_TranslationLanguage' object is not subscriptable
wqLOEfMQXbY,list_error: '_TranslationLanguage' object is not subscriptable
agAre-1kMW4,list_error: '_TranslationLanguage' object is not subscriptable
Kg_10sBRa80,list_error: '_TranslationLanguage' object is not subscriptable
siR2BKRgqNQ,list_error: '_TranslationLanguage' object is not subscriptable
dwPgUUBkFTw,video_unavailable
OOtA6rvInH4,video_unavailable
g3gkx6cA02k,video_unavailable
kOyQ9vOD97s,video_unavailable
psIdFth2xSI,video_unavailable
OPk-uibMTHE,video_unavailable
hKC4M4ipMqQ,video_unavailable
NevgyTzglj4,video_unavailable
crXEA-wHkKU,video_unavailable
CSoVGmxLTWc,video_unavailable
3IXOZd0OkEA,video_unavailable
YDHrjKhmWjo,video_unavailable
Zp2E_sFjPAc,video_unavailable
A1X7L4rE-OE,list_error: '_TranslationLanguage' object is not subscriptable
O_8zYnMj1LQ,list_error: '_TranslationLanguage' object is not subscriptable
CMyvAhK9iqI,list_error: '_TranslationLanguage' object is not subscriptable
0Bdo8XI9A2g,list_error: '_TranslationLanguage' object is not subscriptable
gwUBvV5udlo,list_error: '_TranslationLanguage' object is not subscriptable
kO1Aza0v08I,list_error: '_TranslationLanguage' object is not subscriptable
8wVWljZ1P-w,list_error: '_TranslationLanguage' object is not subscriptable
n9hywZw_lo8,list_error: '_TranslationLanguage' object is not subscriptable
7tEaFUYMffE,video_unavailable
f7KfcuT7Ggs,video_unavailable
EmYRxNKCVUk,video_unavailable
BsX1EqUONXE,video_unavailable
EwCNebY04HE,video_unavailable
XnwFLDw47VA,video_unavailable
VKE0KSTw8OM,video_unavailable
LR17urUat2A,video_unavailable
y-hmJ2Qhx-0,video_unavailable
-4GYfEaxKRU,video_unavailable
i5MfsxdnA44,video_unavailable
TJu8R_aCyYI,video_unavailable
C0YBFfeWIIc,video_unavailable
4EtV_ggDD-k,video_unavailable
Te4qpoDaYck,video_unavailable
t70IO130O3g,list_error: '_TranslationLanguage' object is not subscriptable
jWrdwGcSZsE,list_error: '_TranslationLanguage' object is not subscriptable
MJ7ZgzfMGuQ,list_error: '_TranslationLanguage' object is not subscriptable
O0UUlkmKmks,video_unavailable
nj2LP5f4bm0,list_error: '_TranslationLanguage' object is not subscriptable
HT-7tcttzPk,video_unavailable
E6EycbqH0ak,video_unavailable
jTe6e5qPL60,video_unavailable
Vq-ONGc4hHc,video_unavailable
Tj2fihR4gu4,video_unavailable
x13hHy95kEA,video_unavailable
ksYx4JdIfvo,video_unavailable
BbmEgxMF_QA,video_unavailable
sgTkm5uVgDk,list_error: '_TranslationLanguage' object is not subscriptable
TnqzMFHFCss,list_error: '_TranslationLanguage' object is not subscriptable
heLVedxIANY,list_error: '_TranslationLanguage' object is not subscriptable
GTe8dZRNqzg,list_error: '_TranslationLanguage' object is not subscriptable
RnEkQzAfDn0,list_error: '_TranslationLanguage' object is not subscriptable
PoAU54ynK_Y,list_error: '_TranslationLanguage' object is not subscriptable
ikz5o-8WLc4,list_error: '_TranslationLanguage' object is not subscriptable
LoH2Std26Ug,list_error: '_TranslationLanguage' object is not subscriptable
E15c6ivnHx4,list_error: '_TranslationLanguage' object is not subscriptable
CM7m0-KJwbg,list_error: '_TranslationLanguage' object is not subscriptable
lJxlwdeO_3c,video_unavailable
89Af0oSkjI0,video_unavailable
ngSWOepv-BI,video_unavailable
MRpYFA73m5Q,video_unavailable
0vj1AHHO-sQ,video_unavailable
cdTPxZZ6x_I,video_unavailable
sp9GXDGPLMM,video_unavailable
1_18GTMGfAA,video_unavailable
6r_iSrc3kn4,list_error: '_TranslationLanguage' object is not subscriptable
jS3i00rfjDY,video_unavailable
aRnlr83IC7M,video_unavailable
cGVH1Ojr5Lc,video_unavailable
anVNrilemzw,video_unavailable
K8CUoLxeSLA,list_error: '_TranslationLanguage' object is not subscriptable
A_eGUNYYAAY,video_unavailable
rYGeN_gvdaQ,video_unavailable
7wmmBNQBpvs,video_unavailable
KjpWT2XSMEE,video_unavailable
POEGX3Ke16A,list_error: '_TranslationLanguage' object is not subscriptable
pAg8dlZXPUA,video_unavailable
uq18b4TiJRg,video_unavailable
KX3e8q1B3YU,video_unavailable
EP4gdObq_8E,list_error: '_TranslationLanguage' object is not subscriptable
QkrAi6v6QAI,list_error: '_TranslationLanguage' object is not subscriptable
xZCkmiF9rqc,video_unavailable
vlR76HZ8H9g,list_error: '_TranslationLanguage' object is not subscriptable
wsOxCUtXrHk,list_error: '_TranslationLanguage' object is not subscriptable
0HHj7gfO9N0,list_error: '_TranslationLanguage' object is not subscriptable
Xd8NrTOOwow,list_error: '_TranslationLanguage' object is not subscriptable
tUypmSuQnlE,list_error: '_TranslationLanguage' object is not subscriptable
GzlQ1_vUVOw,list_error: '_TranslationLanguage' object is not subscriptable
Xb8OLci1kiE,list_error: '_TranslationLanguage' object is not subscriptable
tRzDly61CAw,list_error: '_TranslationLanguage' object is not subscriptable
fqrRYQyqyQk,list_error: '_TranslationLanguage' object is not subscriptable
VimYHvzdyMA,list_error: '_TranslationLanguage' object is not subscriptable
Z2TA9VRGrnY,list_error: '_TranslationLanguage' object is not subscriptable
D4l2P6XCZGE,list_error: '_TranslationLanguage' object is not subscriptable
iZAJIAX_WXo,list_error: '_TranslationLanguage' object is not subscriptable
mVCT0NG4O-Q,list_error: '_TranslationLanguage' object is not subscriptable
2dRlst2Sm3c,list_error: '_TranslationLanguage' object is not subscriptable
l_DDbMjq83E,video_unavailable
Cmm3vnNJSwU,list_error: '_TranslationLanguage' object is not subscriptable
UY92mjNP80U,list_error: '_TranslationLanguage' object is not subscriptable
VK8vKQDw2nI,video_unavailable
_WLgE8jsgBQ,video_unavailable
5ls7uEEifR4,video_unavailable
MReDGRo_hlQ,list_error: '_TranslationLanguage' object is not subscriptable
87FTYAmQN5g,video_unavailable
jAHVcYHZi-o,video_unavailable
nSa9taLmzD4,video_unavailable
nOv78lib788,list_error: '_TranslationLanguage' object is not subscriptable
EZOSB4LiT68,video_unavailable
kz65TEOt8cA,list_error: '_TranslationLanguage' object is not subscriptable
k8Pqo3pXuEs,video_unavailable
v2maylXgKPg,list_error: '_TranslationLanguage' object is not subscriptable
qwORk6w2afA,list_error: '_TranslationLanguage' object is not subscriptable
Z0vIoDpjiZA,list_error: '_TranslationLanguage' object is not subscriptable
X_nlydgfzM0,video_unavailable
bwxK6lbMhzY,video_unavailable
Eo4Y8CbySCU,video_unavailable
g-DDAl-6t-Q,video_unavailable
tSylXOkvRt8,list_error: '_TranslationLanguage' object is not subscriptable
AS4R4P0P2nQ,video_unavailable
frTGUyW32ak,list_error: '_TranslationLanguage' object is not subscriptable
rXixfNSriuc,list_error: '_TranslationLanguage' object is not subscriptable
JcmBRQT7dXI,video_unavailable
6Q-6-rCY83I,list_error: '_TranslationLanguage' object is not subscriptable
n5fMKioDYG4,list_error: '_TranslationLanguage' object is not subscriptable
5oQEKl2MzcM,list_error: '_TranslationLanguage' object is not subscriptable
IOVlKajVHNg,video_unavailable
XxcYA2Pj0AA,video_unavailable
qG97CAK_gjc,list_error: '_TranslationLanguage' object is not subscriptable
brhxoMnAGWs,video_unavailable
3USqM9nRVGg,list_error: '_TranslationLanguage' object is not subscriptable
I-ON76cp2RY,list_error: '_TranslationLanguage' object is not subscriptable
jm3-TDGm-_M,video_unavailable
bfKV5Hf6DDs,list_error: '_TranslationLanguage' object is not subscriptable
ciuED_IHB8g,list_error: '_TranslationLanguage' object is not subscriptable
oagg-1IqAxM,list_error: '_TranslationLanguage' object is not subscriptable
j0xYXzepUI0,video_unavailable
wTuwPokFpWI,list_error: '_TranslationLanguage' object is not subscriptable
_x7K4JxWuLA,video_unavailable
rV5Tnw8L6AQ,video_unavailable
HzZvvXl8ciY,list_error: '_TranslationLanguage' object is not subscriptable
bEmQvXD9P5c,list_error: '_TranslationLanguage' object is not subscriptable
r4GW264kCQI,video_unavailable
WHK30y70ESk,video_unavailable
XjvGx1kXeaE,list_error: '_TranslationLanguage' object is not subscriptable
1ADpOoQtfmE,list_error: '_TranslationLanguage' object is not subscriptable
RrU5D1k5Cus,list_error: '_TranslationLanguage' object is not subscriptable
UPQlJEsHn7w,video_unavailable
v8f3w2yUrdc,video_unavailable
yaBumLQWS-o,list_error: '_TranslationLanguage' object is not subscriptable
uXbd3IYnfbo,video_unavailable
rMEcHHrZ_oI,video_unavailable
LyZvTc3wvwE,video_unavailable
zCcMLoVU9cg,list_error: '_TranslationLanguage' object is not subscriptable
MDL0saZck14,video_unavailable
DsyGI848puM,list_error: '_TranslationLanguage' object is not subscriptable
kFGq0fV2wA4,list_error: '_TranslationLanguage' object is not subscriptable
GSbSd7FIvhI,list_error: '_TranslationLanguage' object is not subscriptable
r2Acnz7JCLw,list_error: '_TranslationLanguage' object is not subscriptable
gSsJ9vAHH6Y,video_unavailable
xYZw1e3wnHs,list_error: '_TranslationLanguage' object is not subscriptable
XYW5z3LFbnQ,video_unavailable
AXAoGRC_ovM,video_unavailable
bUqid-xnCh0,list_error: '_TranslationLanguage' object is not subscriptable
uZGSWu4-bu0,list_error: '_TranslationLanguage' object is not subscriptable
E_F7YYKnX4w,list_error: '_TranslationLanguage' object is not subscriptable
j5UOdqtOudc,list_error: '_TranslationLanguage' object is not subscriptable
GsrIdGWrl8Q,video_unavailable
5UGfQkmTCYA,list_error: '_TranslationLanguage' object is not subscriptable
4qnk8EYg9eM,video_unavailable
iHxyHR79MOY,video_unavailable
Omhw3upmouQ,video_unavailable
cVn1p408xcQ,video_unavailable
b13qD_7yVvI,video_unavailable
RjnKcSv9jnM,video_unavailable
wGdVDe4JA-k,video_unavailable
fJ_jZ-A5VfU,list_error: '_TranslationLanguage' object is not subscriptable
U5Ysb7Y3VS4,video_unavailable
sB9S4LbN5n0,video_unavailable
FU5GAVBHH-0,list_error: '_TranslationLanguage' object is not subscriptable
vjzCclhvj5Y,video_unavailable
hrB4Jem20-Q,list_error: '_TranslationLanguage' object is not subscriptable
C4VUML-3NZM,list_error: '_TranslationLanguage' object is not subscriptable
vhGQvHDJ1IM,video_unavailable
cO90mWBgMUg,video_unavailable
lZWabVsUvhI,list_error: '_TranslationLanguage' object is not subscriptable
NHFJJapqZZ0,video_unavailable
uVHN9Util1I,list_error: '_TranslationLanguage' object is not subscriptable
1mGqeNuGR24,list_error: '_TranslationLanguage' object is not subscriptable
O2-RsidrKxw,list_error: '_TranslationLanguage' object is not subscriptable
rFtUABSswIM,video_unavailable
qfG6jrzB_2Q,video_unavailable
H_NdixGebLY,video_unavailable
eONxnaanrtw,video_unavailable
V4h0vAlEW-M,video_unavailable
iPcap1LlQEI,video_unavailable
koEHFWAqmEU,list_error: '_TranslationLanguage' object is not subscriptable
El1bQlj_E4w,list_error: '_TranslationLanguage' object is not subscriptable
hRNwGZrEBwg,list_error: '_TranslationLanguage' object is not subscriptable
62TL9FJiqEE,video_unavailable
Y3WX5ikULBU,video_unavailable
flBUAYi5V0Y,video_unavailable
zu2o7J48Zbo,video_unavailable
66OtacaBvEI,video_unavailable
I3oFv7Tinuc,video_unavailable
tyXTEX1bYok,video_unavailable
18Gf-pQQbLU,video_unavailable
8MOxeo-HncM,video_unavailable
VBcyhGOLN7s,video_unavailable
mwfH9HpbKLs,video_unavailable
cfi8AGatbeo,video_unavailable
DyDIf7MvCzg,video_unavailable
oLvK4YW72Bk,video_unavailable
GVCCH0QzOfw,video_unavailable
HWxcvy2aYPQ,video_unavailable
dqrsxm00eus,video_unavailable
ykvp7a3aFv0,video_unavailable
mNtxdOqyBSw,video_unavailable
cRCvEbNyjyk,video_unavailable
qNrdNBeGZnw,video_unavailable
s4tyYcWh4ro,video_unavailable
sa_K6-I712Y,video_unavailable
FodjjBtEXAE,video_unavailable
s4Z-Zb5hekQ,video_unavailable
71Ki2g0LPms,video_unavailable
_GFtzln5lRo,video_unavailable
b_jQB1paP_Y,video_unavailable
T3Y0thhMxAI,video_unavailable
Sb9lEjzo7w0,video_unavailable
boiNv6N_1jc,video_unavailable
pd6iWN9J-Xc,video_unavailable
QNY7S3x1Fhc,video_unavailable
E-7MSvp_yIM,video_unavailable
xaDs3m1X7xg,video_unavailable
3wJ9jzyUmnk,video_unavailable
4rvgh0enJsk,video_unavailable
4oIqqiSUP_A,video_unavailable
tQA1w2SxYok,video_unavailable
12bZegU-_hM,video_unavailable
okQwgGLCOg4,video_unavailable
WYY5IbRRQrI,video_unavailable
7Rg_VczVp8M,video_unavailable
Zoh0UiBZk6k,video_unavailable
ehN6KDxErFo,video_unavailable
xI5H9Hn9yZM,video_unavailable
NtukKCVxfJ0,video_unavailable
D0IfekueFdA,video_unavailable
9-xAwexBteg,video_unavailable
U7jgLJSWPkA,video_unavailable
Pyzic7GqV94,video_unavailable
veAp-MMTJdw,video_unavailable
Wj3dyK96mQY,video_unavailable
6ME9EuWztdo,video_unavailable
JqulUKy5JAM,video_unavailable
1gpq4vpCrRY,list_error: '_TranslationLanguage' object is not subscriptable
UWxrbkV77Lk,video_unavailable
b9K17MDyAGo,video_unavailable
ZSzC0XxfSkE,video_unavailable
Z6lzhsCtXAI,video_unavailable
OJRoN-HXRRM,video_unavailable
q3MdLoB-a3I,video_unavailable
WgNsil--ZQw,list_error: '_TranslationLanguage' object is not subscriptable
dFlWU_HNK4U,video_unavailable
Iwhc87BI-3U,video_unavailable
5yKcNEtCJE4,video_unavailable
DB-dGguC9_o,video_unavailable
AarJI0K3DQU,video_unavailable
7jPT9ouvI5I,video_unavailable
7hy7ayJVeAA,video_unavailable
vUQUeoOy3RU,list_error: '_TranslationLanguage' object is not subscriptable
IkhtbU8yU4A,video_unavailable
BPrZWXAT1wA,video_unavailable
Xwt6cRL2DUM,video_unavailable
yYV0Ra7XuSk,video_unavailable
3TM04GclrmM,video_unavailable
2CpVaW7zmvI,video_unavailable
lfF9LcS2fYw,video_unavailable
y6u8WdbP2oo,video_unavailable
_KntwpvXVmo,video_unavailable
vCkqlW1xgyM,video_unavailable
7wpoKiknl0g,video_unavailable
Bl_8-8E1Q2o,video_unavailable
JqJr0r4Gdc8,video_unavailable
0BhPFJxkhCI,video_unavailable
9Q6EPLnYZJc,video_unavailable
qiHJBIFTy4M,video_unavailable
hiD6zWOzlaI,video_unavailable
UB0OGSUQZRU,video_unavailable
QXS-s9HjJj8,video_unavailable
csNFORV4Pxk,video_unavailable
oLAvP6fAieQ,video_unavailable
0QJL1AYkJSU,video_unavailable
lfo0jjuvgUU,video_unavailable
9kfw6gg5zpw,video_unavailable
cxvf4jUXVkE,list_error: '_TranslationLanguage' object is not subscriptable
bA5dFkgNlbs,video_unavailable
nAbqf49EweI,video_unavailable
5U65UdLsUhs,video_unavailable
JvP7tCCBHpQ,video_unavailable
IQgHJL2F1_w,video_unavailable
ETuB0EJcCEg,video_unavailable
QPRxK5TtUeM,video_unavailable
0WuAfYmGoPA,video_unavailable
xjukKEn_rAE,video_unavailable
tnlBt1Wp6Zw,video_unavailable
JSqykDt48UY,video_unavailable
UPa4vrAqFOo,video_unavailable
2l7aof5cv0Q,video_unavailable
hoM7teyC4MQ,video_unavailable
U2aPjULaS3A,video_unavailable
sJpH16rM54o,video_unavailable
9DJQ-J7tjUM,video_unavailable
t-vZjI2wYto,video_unavailable
4FpcqPjxxkc,video_unavailable
j8NqPO3bK3w,video_unavailable
kjYbv6aQHh8,video_unavailable
mH5r28CV1lc,video_unavailable
KoEgE_9pc7w,video_unavailable
nlvU7u8plVE,video_unavailable
AvCvSNfdM_I,video_unavailable
2z09j_V94tM,video_unavailable
t5jQQbQJ6ws,video_unavailable
8prXRpqU8KE,video_unavailable
47ga1nwYTk0,video_unavailable
6n-a-wiYZzI,list_error: '_TranslationLanguage' object is not subscriptable
Bdzz_kd9d5s,video_unavailable
yWa38EnU9dU,video_unavailable
nIktHmskGsU,video_unavailable
kW9HmhreS6I,video_unavailable
zFFZz5XJMkk,video_unavailable
nvHoHtBKXyQ,video_unavailable
V4gU2ufo3Nc,video_unavailable
sjCp9zt9vZI,video_unavailable
ZcOA_PW8pQc,video_unavailable
Bkhu5SELJhA,video_unavailable
zzCIAOJMCB8,video_unavailable
LNSTVbiXW7k,video_unavailable
86nQ4B8Mku4,video_unavailable
ZOM5qv7lMmI,video_unavailable
Cv9-5VDBeyA,video_unavailable
jWTtw8NC5wU,video_unavailable
WGy2cWSfxgk,video_unavailable
kHg-zh4Cg4c,video_unavailable
L0rfsoZ7ALg,video_unavailable
dYlxdjzBsdA,video_unavailable
1IPASpD0mWI,video_unavailable
vz1mleEaoGw,video_unavailable
